"ParticipantName","SegmentName","FixationPointX","FixationPointY","GazeStart","GazeEnd","hoge","piyo","ItemNo","Condition","AOI1","AOI2","AOI3","AOI4","AOI"
"P13","Segment 14",365,712,16030,16207,"4","41","17","d","B","A","C","D",3
"P13","Segment 14",331,261,16274,16430,"4","41","17","d","B","A","C","D",1
"P13","Segment 14",327,211,16457,16970,"4","41","17","d","B","A","C","D",1
"P13","Segment 14",412,737,17270,17867,"4","41","17","d","B","A","C","D",3
"P13","Segment 14",366,702,17894,18200,"4","41","17","d","B","A","C","D",3
"P13","Segment 14",594,724,18240,18371,"4","41","17","d","B","A","C","D",3
"P13","Segment 15",492,653,253,453,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",333,189,539,736,"4","44","18","c","B","A","D","C",1
"P13","Segment 15",311,144,763,879,"4","44","18","c","B","A","D","C",1
"P13","Segment 15",1325,170,949,1346,"4","44","18","c","B","A","D","C",2
"P13","Segment 15",1408,568,1406,1576,"4","44","18","c","B","A","D","C",4
"P13","Segment 15",1408,634,1596,1976,"4","44","18","c","B","A","D","C",4
"P13","Segment 15",1358,189,2049,2246,"4","44","18","c","B","A","D","C",2
"P13","Segment 15",1334,167,2263,2649,"4","44","18","c","B","A","D","C",2
"P13","Segment 15",407,256,2969,3116,"4","44","18","c","B","A","D","C",1
"P13","Segment 15",272,173,3152,3332,"4","44","18","c","B","A","D","C",1
"P13","Segment 15",1284,185,3516,3616,"4","44","18","c","B","A","D","C",2
"P13","Segment 15",1239,317,3892,4012,"4","44","18","c","B","A","D","C",2
"P13","Segment 15",1230,218,4042,4612,"4","44","18","c","B","A","D","C",2
"P13","Segment 15",1230,185,4619,5326,"4","44","18","c","B","A","D","C",2
"P13","Segment 15",1364,596,5535,5652,"4","44","18","c","B","A","D","C",4
"P13","Segment 15",457,637,5735,6082,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",481,625,6359,6535,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",434,637,6559,6815,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",346,217,6885,7219,"4","44","18","c","B","A","D","C",1
"P13","Segment 15",416,683,7332,7465,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",1354,641,7535,7785,"4","44","18","c","B","A","D","C",4
"P13","Segment 15",1397,650,7808,8298,"4","44","18","c","B","A","D","C",4
"P13","Segment 15",398,618,8378,8865,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",512,628,8895,9112,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",424,640,9142,9532,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",268,164,9618,9788,"4","44","18","c","B","A","D","C",1
"P13","Segment 15",455,763,9848,9975,"4","44","18","c","B","A","D","C",3
"P13","Segment 15",419,591,10018,10082,"4","44","18","c","B","A","D","C",3
"P13","Segment 16",946,454,0,56,"4","47","20","a","D","A","C","B",1
"P13","Segment 16",448,231,389,529,"4","47","20","a","D","A","C","B",1
"P13","Segment 16",386,681,586,782,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",1340,208,889,1256,"4","47","20","a","D","A","C","B",2
"P13","Segment 16",1311,749,1326,1556,"4","47","20","a","D","A","C","B",4
"P13","Segment 16",1334,790,1576,1679,"4","47","20","a","D","A","C","B",4
"P13","Segment 16",435,252,1942,2176,"4","47","20","a","D","A","C","B",1
"P13","Segment 16",1345,734,2482,2586,"4","47","20","a","D","A","C","B",4
"P13","Segment 16",1347,785,2606,2759,"4","47","20","a","D","A","C","B",4
"P13","Segment 16",477,728,2832,3049,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",404,680,3079,3252,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",418,124,3379,3485,"4","47","20","a","D","A","C","B",1
"P13","Segment 16",1398,236,3599,3875,"4","47","20","a","D","A","C","B",2
"P13","Segment 16",1381,785,4169,4312,"4","47","20","a","D","A","C","B",4
"P13","Segment 16",1346,800,4332,4632,"4","47","20","a","D","A","C","B",4
"P13","Segment 16",1327,787,4642,4775,"4","47","20","a","D","A","C","B",4
"P13","Segment 16",1373,282,4902,5245,"4","47","20","a","D","A","C","B",2
"P13","Segment 16",389,264,5442,5542,"4","47","20","a","D","A","C","B",1
"P13","Segment 16",373,701,5595,5825,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",379,669,5845,6135,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",547,527,6182,6412,"4","47","20","a","D","A","C","B",1
"P13","Segment 16",509,556,6625,6828,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",1310,849,7428,7602,"4","47","20","a","D","A","C","B",4
"P13","Segment 16",1374,255,7695,8092,"4","47","20","a","D","A","C","B",2
"P13","Segment 16",397,217,8168,8491,"4","47","20","a","D","A","C","B",1
"P13","Segment 16",377,669,8558,8881,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",418,686,8901,9545,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",1326,206,9648,9705,"4","47","20","a","D","A","C","B",2
"P13","Segment 16",1316,231,9711,9885,"4","47","20","a","D","A","C","B",2
"P13","Segment 16",1349,250,9908,10071,"4","47","20","a","D","A","C","B",2
"P13","Segment 16",458,614,10251,10375,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",431,676,10398,10751,"4","47","20","a","D","A","C","B",3
"P13","Segment 16",450,258,10841,10984,"4","47","20","a","D","A","C","B",1
"P13","Segment 16",1334,255,11051,11351,"4","47","20","a","D","A","C","B",2
"P13","Segment 17",975,524,0,186,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",797,290,246,326,"4","49","23","b","D","C","A","B",1
"P13","Segment 17",434,146,386,532,"4","49","23","b","D","C","A","B",1
"P13","Segment 17",1397,231,602,842,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1627,375,879,1266,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1673,375,1286,1636,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1374,719,1689,1922,"4","49","23","b","D","C","A","B",4
"P13","Segment 17",1362,666,1952,2035,"4","49","23","b","D","C","A","B",4
"P13","Segment 17",468,771,2262,2405,"4","49","23","b","D","C","A","B",3
"P13","Segment 17",1405,263,2595,2675,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1357,162,2712,3142,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1361,763,3429,3542,"4","49","23","b","D","C","A","B",4
"P13","Segment 17",1396,278,3689,3772,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1393,185,3802,4132,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1378,649,4215,4485,"4","49","23","b","D","C","A","B",4
"P13","Segment 17",1343,710,4512,5105,"4","49","23","b","D","C","A","B",4
"P13","Segment 17",462,709,5188,5558,"4","49","23","b","D","C","A","B",3
"P13","Segment 17",1407,230,5678,6042,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1555,283,6082,6202,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",486,213,6278,6472,"4","49","23","b","D","C","A","B",1
"P13","Segment 17",1368,243,6542,6822,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1371,431,6862,7162,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1335,728,7208,7551,"4","49","23","b","D","C","A","B",4
"P13","Segment 17",407,819,7628,7788,"4","49","23","b","D","C","A","B",3
"P13","Segment 17",326,758,7821,8065,"4","49","23","b","D","C","A","B",3
"P13","Segment 17",1454,278,8155,8338,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1362,185,8375,8751,"4","49","23","b","D","C","A","B",2
"P13","Segment 17",1468,262,8785,9092,"4","49","23","b","D","C","A","B",2
"P13","Segment 18",856,411,330,394,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",460,305,447,687,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",408,304,714,790,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",446,674,840,1104,"4","53","7","b","C","D","A","B",3
"P13","Segment 18",1400,677,1200,1387,"4","53","7","b","C","D","A","B",4
"P13","Segment 18",1401,628,1407,1627,"4","53","7","b","C","D","A","B",4
"P13","Segment 18",498,620,1797,1864,"4","53","7","b","C","D","A","B",3
"P13","Segment 18",418,243,1937,2220,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",1329,298,2510,2967,"4","53","7","b","C","D","A","B",2
"P13","Segment 18",1357,267,2990,3110,"4","53","7","b","C","D","A","B",2
"P13","Segment 18",441,293,3220,3297,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",454,657,3347,3607,"4","53","7","b","C","D","A","B",3
"P13","Segment 18",453,621,3830,3893,"4","53","7","b","C","D","A","B",3
"P13","Segment 18",443,685,3913,4070,"4","53","7","b","C","D","A","B",3
"P13","Segment 18",1315,585,4413,4487,"4","53","7","b","C","D","A","B",4
"P13","Segment 18",444,667,4583,4980,"4","53","7","b","C","D","A","B",3
"P13","Segment 18",1252,325,5056,5270,"4","53","7","b","C","D","A","B",2
"P13","Segment 18",1354,282,5300,5423,"4","53","7","b","C","D","A","B",2
"P13","Segment 18",410,270,5493,5743,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",310,208,5780,5950,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",282,167,5973,6586,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",1331,619,6673,6853,"4","53","7","b","C","D","A","B",4
"P13","Segment 18",1383,652,6876,7383,"4","53","7","b","C","D","A","B",4
"P13","Segment 18",456,644,7459,7669,"4","53","7","b","C","D","A","B",3
"P13","Segment 18",375,290,7726,8569,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",333,217,8599,8913,"4","53","7","b","C","D","A","B",1
"P13","Segment 18",406,273,8943,9302,"4","53","7","b","C","D","A","B",1
"P13","Segment 19",994,391,0,96,"4","56","2","c","A","B","D","C",2
"P13","Segment 19",875,294,139,253,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",593,224,303,489,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",1537,254,566,773,"4","56","2","c","A","B","D","C",2
"P13","Segment 19",1428,656,909,1063,"4","56","2","c","A","B","D","C",4
"P13","Segment 19",1361,641,1086,1476,"4","56","2","c","A","B","D","C",4
"P13","Segment 19",664,234,1679,2006,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",1016,497,2239,2296,"4","56","2","c","A","B","D","C",2
"P13","Segment 19",442,668,2352,2532,"4","56","2","c","A","B","D","C",3
"P13","Segment 19",603,210,2599,2829,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",1308,223,3026,3166,"4","56","2","c","A","B","D","C",2
"P13","Segment 19",1408,256,3376,3789,"4","56","2","c","A","B","D","C",2
"P13","Segment 19",559,323,3862,4169,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",826,355,4222,4509,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",597,271,4552,5105,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",1162,560,5175,5309,"4","56","2","c","A","B","D","C",4
"P13","Segment 19",1334,626,5342,5479,"4","56","2","c","A","B","D","C",4
"P13","Segment 19",1423,664,5505,5672,"4","56","2","c","A","B","D","C",4
"P13","Segment 19",428,657,5925,6022,"4","56","2","c","A","B","D","C",3
"P13","Segment 19",576,465,6079,6452,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",439,637,6495,6745,"4","56","2","c","A","B","D","C",3
"P13","Segment 19",555,366,6805,7032,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",630,246,7069,7209,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",1580,276,7282,7848,"4","56","2","c","A","B","D","C",2
"P13","Segment 19",491,652,8078,8215,"4","56","2","c","A","B","D","C",3
"P13","Segment 19",438,671,8238,8538,"4","56","2","c","A","B","D","C",3
"P13","Segment 19",458,636,8565,8802,"4","56","2","c","A","B","D","C",3
"P13","Segment 19",1568,287,8892,9158,"4","56","2","c","A","B","D","C",2
"P13","Segment 19",1611,280,9182,9305,"4","56","2","c","A","B","D","C",2
"P13","Segment 19",664,244,9421,9645,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",589,283,9672,9775,"4","56","2","c","A","B","D","C",1
"P13","Segment 19",450,633,9825,10248,"4","56","2","c","A","B","D","C",3
"P13","Segment 19",453,677,10271,10568,"4","56","2","c","A","B","D","C",3
"P13","Segment 19",447,653,10588,11010,"4","56","2","c","A","B","D","C",3
"P13","Segment 2",975,566,0,202,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",1452,250,275,472,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",1389,282,495,738,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",1410,797,818,1072,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",488,837,1145,1288,"4","6","13","d","B","C","D","A",3
"P13","Segment 2",378,840,1315,1422,"4","6","13","d","B","C","D","A",3
"P13","Segment 2",380,288,1488,1752,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",362,327,1758,2201,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",1400,375,2405,2691,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",1345,387,2718,2881,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",433,812,2955,3095,"4","6","13","d","B","C","D","A",3
"P13","Segment 2",367,846,3118,3355,"4","6","13","d","B","C","D","A",3
"P13","Segment 2",376,276,3448,3711,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",1408,369,3788,3931,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",1385,846,3981,4248,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",1433,809,4274,4458,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",1383,343,4531,4798,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",364,303,4874,5218,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",1336,324,5301,5634,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",1370,340,5654,5868,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",1354,347,6124,6927,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",1335,363,6934,7087,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",410,335,7167,7387,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",355,317,7411,7567,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",1355,860,7641,7884,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",328,305,7964,8314,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",1374,755,8397,8597,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",1371,328,8694,9077,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",466,774,9151,9310,"4","6","13","d","B","C","D","A",3
"P13","Segment 2",356,853,9337,9547,"4","6","13","d","B","C","D","A",3
"P13","Segment 2",361,318,9737,10310,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",393,322,10480,10727,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",424,334,11004,11090,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",1323,350,11167,11380,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",404,364,11447,11547,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",384,386,11887,11957,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",388,357,11964,12167,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",367,313,12187,12460,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",404,300,12483,12553,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",1433,885,12680,12880,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",1402,350,12943,13110,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",419,317,13193,13407,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",427,346,13413,13527,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",391,331,13537,13753,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",443,250,13853,13930,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",1383,811,14033,14166,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",1394,852,14173,14230,"4","6","13","d","B","C","D","A",4
"P13","Segment 2",1338,334,14326,14383,"4","6","13","d","B","C","D","A",2
"P13","Segment 2",375,322,14536,15013,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",396,300,15023,15240,"4","6","13","d","B","C","D","A",1
"P13","Segment 2",383,312,15523,15770,"4","6","13","d","B","C","D","A",1
"P13","Segment 20",993,263,0,49,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1490,309,386,693,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1478,716,746,939,"4","58","4","a","A","C","D","B",4
"P13","Segment 20",461,181,1189,1306,"4","58","4","a","A","C","D","B",1
"P13","Segment 20",496,138,1333,1566,"4","58","4","a","A","C","D","B",1
"P13","Segment 20",525,738,1636,2426,"4","58","4","a","A","C","D","B",3
"P13","Segment 20",1430,302,2666,2772,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1516,287,2799,3039,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",501,179,3209,3369,"4","58","4","a","A","C","D","B",1
"P13","Segment 20",474,163,3386,3612,"4","58","4","a","A","C","D","B",1
"P13","Segment 20",502,143,3632,3756,"4","58","4","a","A","C","D","B",1
"P13","Segment 20",1542,306,3839,4289,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1494,698,4366,4515,"4","58","4","a","A","C","D","B",4
"P13","Segment 20",536,165,4625,4809,"4","58","4","a","A","C","D","B",1
"P13","Segment 20",499,142,4832,5059,"4","58","4","a","A","C","D","B",1
"P13","Segment 20",1502,299,5259,5629,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1517,285,5635,5855,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1464,301,5882,6275,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1452,287,6462,6775,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1504,297,6802,6988,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1447,717,7045,7205,"4","58","4","a","A","C","D","B",4
"P13","Segment 20",487,162,7335,7545,"4","58","4","a","A","C","D","B",1
"P13","Segment 20",1523,671,7625,7812,"4","58","4","a","A","C","D","B",4
"P13","Segment 20",1472,692,7838,8015,"4","58","4","a","A","C","D","B",4
"P13","Segment 20",1500,286,8082,8552,"4","58","4","a","A","C","D","B",2
"P13","Segment 20",1494,684,8612,8905,"4","58","4","a","A","C","D","B",4
"P13","Segment 20",1525,293,9022,9439,"4","58","4","a","A","C","D","B",2
"P13","Segment 21",1002,461,241,315,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1298,246,375,691,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1387,748,968,1225,"4","60","21","d","D","B","A","C",4
"P13","Segment 21",1426,909,1265,1488,"4","60","21","d","D","B","A","C",4
"P13","Segment 21",1268,200,1635,1815,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",446,196,1885,2448,"4","60","21","d","D","B","A","C",1
"P13","Segment 21",405,170,2478,2648,"4","60","21","d","D","B","A","C",1
"P13","Segment 21",1268,177,2728,2998,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1326,194,3021,3144,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1362,250,3398,3668,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1289,382,3704,3858,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1333,270,4108,4264,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1243,410,4304,4434,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",477,804,4508,4704,"4","60","21","d","D","B","A","C",3
"P13","Segment 21",674,951,4741,4964,"4","60","21","d","D","B","A","C",3
"P13","Segment 21",1357,332,5061,5247,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1310,370,5274,5394,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1387,736,5444,5657,"4","60","21","d","D","B","A","C",4
"P13","Segment 21",1432,946,5691,5801,"4","60","21","d","D","B","A","C",4
"P13","Segment 21",442,317,5947,6171,"4","60","21","d","D","B","A","C",1
"P13","Segment 21",425,193,6211,6554,"4","60","21","d","D","B","A","C",1
"P13","Segment 21",525,198,6591,7007,"4","60","21","d","D","B","A","C",1
"P13","Segment 21",434,191,7044,7171,"4","60","21","d","D","B","A","C",1
"P13","Segment 21",1283,213,7517,7777,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1431,371,7820,8070,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1310,404,8100,8317,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",1317,192,8367,8534,"4","60","21","d","D","B","A","C",2
"P13","Segment 21",444,204,8607,9040,"4","60","21","d","D","B","A","C",1
"P13","Segment 21",393,212,9060,9820,"4","60","21","d","D","B","A","C",1
"P13","Segment 22",979,467,0,104,"4","62","11","b","C","B","D","A",2
"P13","Segment 22",767,325,154,257,"4","62","11","b","C","B","D","A",1
"P13","Segment 22",377,204,314,484,"4","62","11","b","C","B","D","A",1
